code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,disability,total_dataplus_clicks,total_dualpane_clicks,total_external_quiz_clicks,total_folder_clicks,total_forum_clicks,total_glossary_clicks,total_homepage_clicks,total_hrml_clicks,total_collaborate_clicks,total_content_clicks,total_elluminate_clicks,total_wiki_clicks,total_page_clicks,total_questionnaire_clicks,total_quiz_clicks,total_repeated_clicks,total_resource_clicks,total_shared_clicks,total_subpage_clicks,total_url_clicks,total_activities,total_clicks,label
DDD,2013-Oct,274712,M,London Region,HE Qualification,70-80%,35-55,N,0,23,0,1,1,0,0,2,1,14,0,0,5,1,0,0,0,0,1,7,14,56,Fail
DDD,2013-Oct,274964,M,East Midlands Region,Lower Than A Level,20-30%,35-55,N,1,53,4,1,1,1,1,113,1,111,0,2,206,0,122,0,0,0,1,45,49,663,Fail
DDD,2013-Oct,275232,F,Wales,A Level or Equivalent,40-50%,35-55,N,0,401,33,0,2,24,0,181,0,233,1,3,287,0,168,1,0,0,2,47,142,1383,Pass
DDD,2013-Oct,276857,F,Wales,HE Qualification,80-90%,35-55,N,0,272,36,0,2,15,0,346,0,236,0,24,85,0,178,1,0,0,1,51,147,1247,Pass
DDD,2013-Oct,277412,M,Wales,A Level or Equivalent,20-30%,35-55,N,0,30,3,1,1,2,0,58,1,40,0,0,40,0,21,1,0,0,2,9,58,209,Fail
DDD,2013-Oct,277596,M,South Region,Lower Than A Level,90-100%,0-35,N,1,334,39,2,0,13,0,36,0,260,0,2,285,1,42,1,0,0,1,90,142,1107,Pass
DDD,2013-Oct,277729,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,82,5,2,0,3,0,6,0,144,0,0,93,0,1,0,0,0,2,24,72,362,Fail
DDD,2013-Oct,279868,F,Yorkshire Region,HE Qualification,30-40%,0-35,N,0,70,1,1,1,1,0,13,0,83,0,0,58,0,2,0,0,1,1,64,61,296,Pass
DDD,2013-Oct,279883,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,17,0,2,0,0,2,0,0,0,0,0,20,0,0,0,0,0,2,1,10,44,Withdrawn
DDD,2013-Oct,280541,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,1,0,1,1,0,1,0,0,12,0,1,9,0,0,0,0,0,2,1,12,29,Withdrawn
DDD,2013-Oct,282317,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,Y,0,328,23,1,1,18,1,1193,85,445,0,11,65,0,86,0,0,1,1,49,156,2308,Pass
DDD,2013-Oct,283535,M,London Region,A Level or Equivalent,30-40%,0-35,N,0,32,4,2,0,0,0,26,1,65,0,1,127,0,23,0,0,0,2,10,55,293,Withdrawn
DDD,2013-Oct,284540,F,South East Region,Lower Than A Level,80-90%,0-35,N,1,18,0,1,1,2,0,10,0,14,0,0,4,0,1,0,0,0,1,1,14,54,Withdrawn
DDD,2013-Oct,285085,M,South East Region,Lower Than A Level,30-40%,0-35,N,1,18,1,2,0,0,0,2,0,21,0,1,33,0,0,0,0,0,1,7,36,87,Withdrawn
DDD,2013-Oct,285557,M,Scotland,A Level or Equivalent,90-100%,0-35,N,0,109,26,2,0,0,0,203,5,142,0,1,32,0,40,1,0,0,2,49,94,612,Pass
DDD,2013-Oct,286449,F,East Midlands Region,Lower Than A Level,40-50%,0-35,N,1,14,2,1,1,0,1,9,0,30,1,0,47,0,1,0,0,0,1,9,25,118,Withdrawn
DDD,2013-Oct,286842,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,0,19,6,1,1,2,0,231,1,109,0,0,71,0,68,0,0,0,2,10,91,521,Pass
DDD,2013-Oct,287783,F,Wales,HE Qualification,50-60%,0-35,N,0,121,2,1,1,7,0,338,0,177,0,21,74,0,101,1,0,0,1,28,131,873,Distinction
DDD,2013-Oct,289009,M,Yorkshire Region,HE Qualification,10-20%,35-55,N,0,37,4,1,1,3,0,9,0,48,0,0,126,0,6,0,0,1,1,22,69,259,Pass
DDD,2013-Oct,289529,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,7,Withdrawn
DDD,2013-Oct,290371,F,London Region,A Level or Equivalent,10-20%,0-35,N,0,23,4,1,1,2,0,23,1,21,0,2,15,0,0,0,0,0,2,3,26,98,Withdrawn
DDD,2013-Oct,292694,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,77,15,1,1,2,0,202,6,176,0,0,48,1,89,0,0,1,2,27,106,648,Fail
DDD,2013-Oct,293853,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,58,4,1,1,4,0,58,0,65,0,12,20,0,30,1,0,0,2,8,59,264,Pass
DDD,2013-Oct,294364,M,West Midlands Region,Lower Than A Level,10-20%,0-35,N,1,124,9,2,0,5,0,578,0,228,0,1,208,0,188,0,1,0,1,46,110,1392,Fail
DDD,2013-Oct,296849,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,2,1,9,10,Withdrawn
DDD,2013-Oct,297382,M,London Region,HE Qualification,60-70%,0-35,N,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,7,7,Withdrawn
DDD,2013-Oct,298402,M,West Midlands Region,Lower Than A Level,50-60%,0-35,N,1,349,29,2,0,11,0,490,6,810,0,12,640,0,154,0,1,0,1,64,174,2570,Pass
DDD,2013-Oct,298911,F,Scotland,Lower Than A Level,30-40%,0-35,N,1,28,0,1,1,0,0,0,0,2,0,1,3,0,0,0,0,0,1,1,11,39,Withdrawn
DDD,2013-Oct,299473,M,East Midlands Region,Lower Than A Level,40-50%,0-35,Y,1,126,4,2,0,0,1,207,0,287,1,0,242,0,50,0,0,1,0,68,125,990,Fail
DDD,2013-Oct,303582,F,North Western Region,A Level or Equivalent,10-20%,0-35,N,0,62,3,1,1,0,0,45,0,124,1,10,83,0,53,0,0,0,2,23,77,408,Pass
DDD,2013-Oct,305535,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,0,53,0,2,0,0,1,0,0,36,0,0,47,0,0,0,1,0,2,7,43,149,Pass
DDD,2013-Oct,305702,F,London Region,A Level or Equivalent,10-20%,0-35,N,0,46,7,1,1,2,0,8,1,29,0,0,54,0,0,0,0,0,2,18,40,169,Withdrawn
DDD,2013-Oct,307932,M,Scotland,HE Qualification,90-100%,0-35,N,0,1,0,2,0,1,0,0,0,7,0,1,7,0,0,1,0,0,1,2,18,23,Fail
DDD,2013-Oct,308231,M,North Western Region,Lower Than A Level,70-80%,0-35,N,1,4,3,2,0,1,0,97,0,82,1,0,114,1,18,0,0,0,1,9,42,334,Fail
DDD,2013-Oct,308707,F,South West Region,Lower Than A Level,60-70%,0-35,N,1,94,7,1,1,1,0,17,0,58,0,0,102,0,14,0,0,0,1,15,44,312,Withdrawn
DDD,2013-Oct,309258,M,South West Region,HE Qualification,60-70%,35-55,N,0,8,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,9,16,Withdrawn
DDD,2013-Oct,311117,M,Scotland,A Level or Equivalent,0-10%,0-35,Y,0,189,7,2,0,4,1,0,1,46,0,1,38,0,0,0,0,1,1,23,35,314,Withdrawn
DDD,2013-Oct,311474,M,South West Region,Lower Than A Level,50-60%,0-35,N,1,4,1,2,0,0,0,3,0,23,0,1,42,0,1,0,0,0,1,1,20,80,Withdrawn
DDD,2013-Oct,311877,F,South West Region,Lower Than A Level,10-20%,0-35,N,1,48,3,1,1,1,0,180,16,157,0,9,36,0,19,0,0,0,1,13,88,486,Withdrawn
DDD,2013-Oct,314956,M,South East Region,A Level or Equivalent,60-70%,0-35,N,0,47,2,2,0,0,0,244,0,103,0,4,59,0,72,0,0,0,2,13,90,548,Pass
DDD,2013-Oct,315082,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,7,7,Fail
DDD,2013-Oct,315388,M,South East Region,A Level or Equivalent,50-60%,0-35,Y,0,13,3,2,0,0,0,0,0,29,0,1,9,0,6,0,0,1,1,2,20,67,Withdrawn
DDD,2013-Oct,315517,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,Y,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,7,7,Withdrawn
DDD,2013-Oct,315625,M,South East Region,A Level or Equivalent,50-60%,0-35,N,0,74,5,2,0,1,0,60,0,188,0,1,245,0,65,0,0,0,2,29,73,672,Pass
DDD,2013-Oct,315730,M,South West Region,A Level or Equivalent,60-70%,0-35,N,0,272,13,2,0,8,0,869,0,276,0,18,142,0,63,0,0,0,2,65,129,1730,Pass
DDD,2013-Oct,315909,F,East Anglian Region,Lower Than A Level,30-40%,0-35,N,1,20,3,1,1,2,0,141,0,70,0,0,36,0,79,0,0,0,1,6,67,361,Fail
DDD,2013-Oct,317096,F,London Region,A Level or Equivalent,50-60%,0-35,N,0,267,19,1,1,0,0,18,2,208,0,2,79,0,9,0,0,0,2,77,102,685,Pass
DDD,2013-Oct,318574,M,North Western Region,A Level or Equivalent,40-50%,0-35,N,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,7,7,Withdrawn
DDD,2013-Oct,318794,F,North Western Region,Lower Than A Level,0-10%,0-35,N,1,129,10,1,1,0,1,217,0,183,1,0,202,0,95,0,0,0,1,28,96,870,Pass
DDD,2013-Oct,318977,M,South West Region,Lower Than A Level,50-60%,0-35,N,1,45,7,2,0,0,0,44,0,31,0,1,31,0,22,0,0,0,1,4,31,189,Fail
DDD,2013-Oct,319479,F,Scotland,HE Qualification,60-70%,0-35,N,0,13,7,1,1,1,0,0,0,21,0,1,15,0,0,0,0,0,1,3,18,64,Withdrawn
DDD,2013-Oct,320963,M,Ireland,A Level or Equivalent,90-100%,0-35,N,0,128,12,2,0,4,0,54,0,136,0,25,190,0,70,1,0,0,2,59,104,683,Pass
DDD,2013-Oct,325497,F,South West Region,A Level or Equivalent,20-30%,0-35,N,0,121,11,1,1,13,0,258,1,358,0,6,305,0,96,0,0,0,2,46,147,1219,Fail
DDD,2013-Oct,328173,F,Scotland,Lower Than A Level,20-30%,0-35,N,1,90,14,1,1,4,0,41,1,97,0,1,180,0,41,0,0,0,1,30,76,503,Withdrawn
DDD,2013-Oct,331315,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,0,332,26,2,0,5,1,323,20,267,0,17,51,1,19,0,0,0,2,100,132,1166,Pass
DDD,2013-Oct,331404,F,North Region,HE Qualification,10-20%,55<=,N,0,550,17,0,1,44,0,470,39,245,0,8,50,0,73,0,1,0,1,102,147,1601,Pass
DDD,2013-Oct,332309,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,0,86,11,2,0,2,0,504,6,412,1,12,84,0,97,0,0,0,2,35,147,1254,Pass
DDD,2013-Oct,332436,M,South Region,Lower Than A Level,70-80%,0-35,N,1,208,26,2,0,15,0,344,34,503,0,33,396,2,146,0,0,0,1,69,175,1780,Pass
DDD,2013-Oct,332726,F,South East Region,Lower Than A Level,30-40%,0-35,N,1,19,10,1,1,0,0,223,0,242,0,2,152,0,79,0,0,0,1,42,111,773,Fail
DDD,2013-Oct,333155,M,North Western Region,Lower Than A Level,70-80%,35-55,N,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,7,7,Fail
DDD,2013-Oct,334255,F,Scotland,HE Qualification,30-40%,0-35,Y,0,212,7,1,1,1,0,411,35,146,0,5,54,0,46,0,0,1,0,47,112,967,Pass
DDD,2013-Oct,334257,M,North Region,Lower Than A Level,10-20%,0-35,N,1,274,20,2,0,15,0,401,11,243,0,43,99,0,76,0,1,0,1,52,166,1239,Pass
DDD,2013-Oct,335018,F,London Region,Lower Than A Level,50-60%,0-35,N,1,46,4,1,1,9,0,0,1,43,0,1,28,0,0,0,0,0,1,13,47,149,Withdrawn
DDD,2013-Oct,335405,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,391,44,2,0,13,0,414,0,320,0,7,153,0,136,0,0,0,2,52,172,1534,Distinction
DDD,2013-Oct,336037,M,North Region,Post Graduate Qualification,10-20%,0-35,N,0,93,12,2,0,8,0,206,0,195,0,7,85,0,68,0,1,0,1,30,110,708,Pass
DDD,2013-Oct,338034,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,139,24,2,0,2,0,245,0,187,0,24,142,0,96,0,0,0,2,51,107,914,Fail
DDD,2013-Oct,339739,F,South Region,Lower Than A Level,80-90%,0-35,Y,1,176,13,1,1,3,0,199,0,258,0,0,34,1,69,0,0,1,0,63,122,820,Fail
DDD,2013-Oct,339924,M,North Western Region,No Formal quals,10-20%,0-35,N,0,34,3,2,0,4,0,6,0,63,1,0,88,0,0,0,0,0,1,22,39,224,Fail
DDD,2013-Oct,341854,M,Wales,HE Qualification,70-80%,35-55,N,0,131,11,1,1,0,0,81,0,70,0,0,74,1,38,1,0,0,1,22,48,432,Fail
DDD,2013-Oct,341855,F,North Western Region,Lower Than A Level,0-10%,0-35,N,1,70,8,1,1,1,1,150,0,82,1,0,133,0,92,0,0,0,1,51,72,593,Withdrawn
DDD,2013-Oct,342100,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,1,292,27,2,0,13,0,419,11,520,0,7,213,0,149,0,0,0,1,76,169,1731,Pass
DDD,2013-Oct,342387,F,London Region,A Level or Equivalent,20-30%,0-35,N,0,271,14,1,1,6,0,142,2,182,0,4,551,0,83,0,0,0,2,53,88,1312,Fail
DDD,2013-Oct,342483,M,Scotland,A Level or Equivalent,0-10%,0-35,N,0,74,7,2,0,4,1,143,0,182,0,8,107,0,33,0,0,0,2,29,95,592,Withdrawn
DDD,2013-Oct,342697,F,South West Region,A Level or Equivalent,80-90%,0-35,N,0,57,2,1,1,1,0,0,0,54,0,0,40,0,2,0,0,0,2,5,19,165,Withdrawn
DDD,2013-Oct,342949,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,0,78,4,2,0,3,0,41,41,82,0,2,32,0,31,0,0,0,2,12,80,330,Fail
DDD,2013-Oct,343238,F,North Western Region,Lower Than A Level,40-50%,0-35,N,1,51,6,1,1,3,0,354,0,368,2,1,451,0,177,0,0,0,1,36,117,1453,Pass
DDD,2013-Oct,343781,F,South Region,Post Graduate Qualification,90-100%,35-55,N,0,415,61,0,2,15,0,319,0,212,0,0,107,1,140,1,0,0,1,59,136,1333,Distinction
DDD,2013-Oct,343911,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,N,0,355,39,2,0,6,0,374,16,369,0,20,362,1,76,0,1,0,2,49,168,1672,Fail
DDD,2013-Oct,344474,M,South West Region,A Level or Equivalent,50-60%,0-35,N,0,23,1,2,0,4,0,112,0,80,0,1,144,0,53,0,0,0,2,17,64,439,Fail
DDD,2013-Oct,346333,F,South East Region,Lower Than A Level,80-90%,0-35,N,1,299,48,1,1,6,0,287,0,289,0,13,343,0,99,0,0,0,1,71,178,1459,Pass
DDD,2013-Oct,348050,M,London Region,A Level or Equivalent,40-50%,0-35,N,0,126,9,2,0,3,0,95,1,85,1,0,34,0,91,0,0,0,2,20,84,469,Pass
DDD,2013-Oct,348547,M,North Western Region,No Formal quals,10-20%,0-35,N,0,21,1,2,0,3,0,16,0,77,1,0,104,0,4,0,0,0,1,12,48,242,Withdrawn
DDD,2013-Oct,349182,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,13,0,2,0,0,0,0,1,18,0,0,28,0,2,0,1,0,2,5,22,72,Fail
DDD,2013-Oct,349710,M,South Region,Lower Than A Level,80-90%,0-35,N,1,17,1,2,0,0,0,6,0,8,0,0,11,1,1,0,0,0,1,1,14,50,Withdrawn
DDD,2013-Oct,350164,M,Scotland,Lower Than A Level,70-80%,0-35,Y,1,8,1,2,0,0,0,0,0,2,0,1,5,1,0,0,0,1,0,1,12,23,Withdrawn
DDD,2013-Oct,350644,M,London Region,A Level or Equivalent,40-50%,0-35,N,0,15,0,2,0,3,0,54,1,90,1,1,87,0,0,0,0,0,2,3,58,259,Fail
DDD,2013-Oct,350929,F,London Region,A Level or Equivalent,40-50%,0-35,Y,0,111,4,1,1,21,0,9,1,140,1,29,41,0,19,0,0,1,1,33,89,413,Distinction
DDD,2013-Oct,350949,F,East Anglian Region,HE Qualification,40-50%,35-55,N,0,101,20,0,2,1,0,91,0,185,1,0,123,0,27,0,0,0,1,35,84,587,Withdrawn
DDD,2013-Oct,352051,F,North Western Region,Lower Than A Level,20-30%,35-55,N,1,20,0,0,2,0,0,5,1,23,1,0,6,0,13,0,0,0,1,4,26,77,Pass
DDD,2013-Oct,352641,F,East Midlands Region,Lower Than A Level,80-90%,0-35,N,1,6,0,1,1,2,1,8,0,11,0,0,0,0,8,0,0,0,1,2,13,42,Withdrawn
DDD,2013-Oct,352771,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,N,0,112,5,1,1,0,0,270,4,141,0,2,148,0,73,0,0,1,2,33,112,793,Pass
DDD,2013-Oct,355510,F,North Western Region,A Level or Equivalent,90-100%,35-55,N,0,476,85,0,2,37,0,346,361,564,1,42,122,0,162,1,0,0,2,103,226,2304,Pass
DDD,2013-Oct,356274,M,Scotland,A Level or Equivalent,10-20%,0-35,N,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,8,8,Fail
DDD,2013-Oct,358504,F,London Region,A Level or Equivalent,30-40%,0-35,N,0,533,101,1,1,35,0,261,1,752,0,18,195,0,130,0,0,0,2,120,199,2150,Pass
DDD,2013-Oct,359855,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,75,8,1,1,6,0,127,0,113,0,1,118,0,52,0,1,0,2,22,101,527,Withdrawn
DDD,2013-Oct,359943,M,South Region,A Level or Equivalent,10-20%,0-35,N,0,54,8,2,0,0,0,211,0,54,0,8,24,1,69,0,0,0,2,47,68,480,Pass
DDD,2013-Oct,361243,F,South Region,Lower Than A Level,70-80%,0-35,N,1,101,12,1,1,1,0,99,0,74,0,0,47,2,61,0,0,0,1,20,83,421,Pass
DDD,2013-Oct,361282,M,Wales,Lower Than A Level,10-20%,0-35,N,1,3,0,2,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,2,11,15,Fail
DDD,2013-Oct,361889,F,Wales,Lower Than A Level,50-60%,35-55,Y,1,80,4,0,2,5,0,56,0,70,0,1,10,0,8,1,0,1,0,22,43,261,Withdrawn
DDD,2013-Oct,362647,M,North Region,A Level or Equivalent,20-30%,0-35,N,0,26,7,2,0,0,0,45,1,53,0,0,23,0,0,0,0,0,2,1,30,160,Fail
DDD,2013-Oct,363990,F,London Region,A Level or Equivalent,20-30%,0-35,Y,0,14,6,1,1,0,0,0,2,23,0,0,16,0,11,0,0,1,1,1,16,77,Fail
DDD,2013-Oct,364239,M,East Midlands Region,Lower Than A Level,40-50%,0-35,N,1,275,25,2,0,10,1,375,0,666,1,9,286,0,194,0,0,0,1,71,150,1917,Pass
DDD,2013-Oct,364547,M,South Region,A Level or Equivalent,50-60%,0-35,N,0,191,26,2,0,6,0,344,0,487,0,5,221,1,76,0,0,0,2,77,152,1438,Pass
DDD,2013-Oct,364770,M,North Western Region,Lower Than A Level,10-20%,0-35,N,1,114,24,2,0,6,0,252,0,249,1,11,123,0,31,0,0,0,1,25,123,840,Pass
DDD,2013-Oct,365239,F,South Region,A Level or Equivalent,50-60%,0-35,N,0,1,0,1,1,0,0,24,0,28,0,1,10,1,0,0,0,0,2,2,18,71,Withdrawn
DDD,2013-Oct,365893,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,26,1,2,0,0,1,6,0,35,1,0,35,0,7,0,0,0,2,10,32,126,Withdrawn
DDD,2013-Oct,365939,F,Wales,Lower Than A Level,0-10%,0-35,N,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,8,11,Fail
DDD,2013-Oct,366267,F,North Region,Lower Than A Level,20-30%,0-35,N,1,8,1,1,1,1,0,1,1,11,0,0,3,0,0,0,0,0,1,6,17,36,Withdrawn
DDD,2013-Oct,366449,M,East Anglian Region,A Level or Equivalent,10-20%,0-35,Y,0,131,7,2,0,3,0,35,0,118,0,5,216,0,2,0,0,1,1,20,73,541,Pass
DDD,2013-Oct,366535,F,Wales,A Level or Equivalent,40-50%,0-35,Y,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,7,7,Withdrawn
DDD,2013-Oct,366987,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,0,73,2,2,0,1,0,111,1,183,0,16,90,0,23,0,0,1,2,32,93,537,Pass
DDD,2013-Oct,367045,M,Scotland,Lower Than A Level,80-90%,0-35,N,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,7,7,Withdrawn
DDD,2013-Oct,368106,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,N,1,29,1,2,0,0,0,0,0,11,0,0,27,0,0,0,0,1,1,13,28,86,Fail
DDD,2013-Oct,368436,M,East Midlands Region,Lower Than A Level,30-40%,0-35,N,1,395,69,2,0,2,1,557,9,808,0,23,121,0,380,0,0,0,1,79,186,2448,Pass
DDD,2013-Oct,369319,M,East Anglian Region,Lower Than A Level,80-90%,0-35,N,1,340,39,2,0,6,0,469,0,316,0,27,142,0,60,0,0,0,1,83,133,1486,Pass
DDD,2013-Oct,370294,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,Y,0,8,0,1,1,0,0,30,0,15,0,0,0,1,3,0,1,1,1,2,19,64,Fail
DDD,2013-Oct,370336,M,East Midlands Region,Lower Than A Level,30-40%,0-35,N,1,2,0,2,0,0,1,0,0,8,0,0,10,0,0,0,0,0,1,1,12,26,Withdrawn
DDD,2013-Oct,370367,F,East Anglian Region,HE Qualification,40-50%,0-35,N,0,261,28,1,1,2,0,174,112,161,1,13,29,0,101,0,0,0,1,36,136,921,Withdrawn
DDD,2013-Oct,370920,F,South East Region,Lower Than A Level,80-90%,0-35,N,1,0,0,1,1,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,9,10,Withdrawn
DDD,2013-Oct,371362,F,South West Region,A Level or Equivalent,0-10%,0-35,N,0,6,1,1,1,0,1,2,0,10,0,0,36,0,1,0,0,0,2,2,15,63,Withdrawn
DDD,2013-Oct,371679,F,South East Region,Lower Than A Level,70-80%,0-35,N,1,9,2,1,1,0,0,18,0,34,0,0,22,1,12,0,0,0,1,1,26,103,Withdrawn
DDD,2013-Oct,373237,F,East Midlands Region,Lower Than A Level,10-20%,0-35,Y,1,143,16,1,1,2,1,141,8,156,0,0,179,0,68,0,0,1,0,34,138,752,Fail
DDD,2013-Oct,373280,M,South West Region,A Level or Equivalent,30-40%,0-35,N,0,110,2,2,0,5,0,37,0,120,0,0,451,0,34,0,0,0,2,53,91,816,Withdrawn
DDD,2013-Oct,374636,M,Ireland,A Level or Equivalent,50-60%,0-35,N,0,109,9,2,0,4,0,139,0,150,0,1,42,0,46,0,0,0,2,29,79,533,Pass
DDD,2013-Oct,376067,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,7,7,Withdrawn
DDD,2013-Oct,378825,M,South West Region,A Level or Equivalent,20-30%,0-35,N,0,328,54,2,0,7,0,324,1,361,0,20,426,0,91,0,0,0,2,91,196,1707,Pass
DDD,2013-Oct,379023,F,East Midlands Region,HE Qualification,70-80%,35-55,N,0,81,2,0,2,1,1,40,0,126,0,5,227,1,96,0,0,0,1,36,95,619,Fail
DDD,2013-Oct,379124,F,London Region,A Level or Equivalent,10-20%,0-35,N,0,277,20,1,1,14,0,167,1,295,0,6,74,0,90,0,0,0,2,64,147,1012,Pass
DDD,2013-Oct,380138,F,North Region,Lower Than A Level,50-60%,0-35,N,1,35,2,1,1,1,0,51,0,92,0,1,158,0,5,0,0,0,1,19,34,368,Fail
DDD,2013-Oct,380239,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,0,211,26,2,0,3,0,162,7,243,1,39,223,0,64,0,0,0,2,58,167,1041,Pass
DDD,2013-Oct,380253,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,N,0,358,23,0,2,6,0,589,0,410,0,12,189,0,217,1,0,0,1,76,170,1884,Pass
DDD,2013-Oct,380429,F,Scotland,HE Qualification,80-90%,35-55,N,0,238,29,0,2,23,0,377,0,175,0,23,40,0,83,0,0,0,1,22,118,1013,Pass
DDD,2013-Oct,380662,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,28,5,2,0,2,0,90,0,153,0,2,28,0,51,1,0,0,2,4,86,368,Pass
DDD,2013-Oct,381539,M,West Midlands Region,No Formal quals,0-10%,0-35,N,0,28,4,2,0,3,1,3,0,42,0,0,41,0,0,0,1,0,1,16,32,142,Withdrawn
DDD,2013-Oct,382378,M,Scotland,A Level or Equivalent,50-60%,0-35,N,0,202,11,2,0,9,0,104,0,184,0,11,317,0,19,0,0,0,2,70,125,931,Pass
DDD,2013-Oct,382742,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,0,20,4,2,0,5,1,3,0,73,1,0,145,0,0,0,0,0,2,9,55,265,Fail
DDD,2013-Oct,382879,M,Wales,HE Qualification,20-30%,0-35,N,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,7,7,Fail
DDD,2013-Oct,383694,F,South West Region,Lower Than A Level,30-40%,0-35,N,1,289,41,1,1,57,0,268,2,214,0,29,54,0,113,0,0,0,1,69,161,1140,Pass
DDD,2013-Oct,383785,F,London Region,A Level or Equivalent,30-40%,0-35,N,0,39,14,1,1,2,0,20,1,79,0,0,59,0,26,0,0,0,2,14,37,258,Withdrawn
DDD,2013-Oct,383978,M,Scotland,A Level or Equivalent,30-40%,0-35,N,0,55,3,2,0,19,0,41,0,155,0,17,230,0,35,0,0,0,2,31,78,590,Pass
DDD,2013-Oct,384153,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,1,92,9,1,1,2,1,94,106,135,0,0,49,0,55,0,0,1,1,27,78,575,Withdrawn
DDD,2013-Oct,384999,F,London Region,HE Qualification,20-30%,0-35,N,0,109,14,1,1,13,0,126,66,208,0,7,56,0,21,0,0,0,1,29,93,652,Withdrawn
DDD,2013-Oct,385218,M,Wales,A Level or Equivalent,90-100%,0-35,N,0,55,5,2,0,1,0,35,0,166,0,0,310,0,26,2,0,0,2,29,70,633,Fail
DDD,2013-Oct,385495,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,N,0,102,10,1,1,3,0,33,0,64,0,0,30,0,16,0,0,0,2,17,43,279,Withdrawn
DDD,2013-Oct,385937,M,South Region,Lower Than A Level,70-80%,35-55,N,1,369,19,1,1,24,0,760,4,1059,0,43,302,2,263,0,0,0,1,152,193,3001,Pass
DDD,2013-Oct,386912,F,South West Region,A Level or Equivalent,10-20%,0-35,Y,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,7,7,Withdrawn
DDD,2013-Oct,387359,M,South East Region,Lower Than A Level,50-60%,0-35,N,1,159,17,2,0,0,0,374,0,191,0,1,19,0,36,0,0,0,1,12,81,813,Withdrawn
DDD,2013-Oct,388947,M,North Region,HE Qualification,10-20%,35-55,N,0,556,25,1,1,66,0,1605,23,881,0,45,45,0,175,0,1,0,1,102,194,3527,Pass
DDD,2013-Oct,389025,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,47,13,2,0,5,0,96,0,165,0,0,287,0,81,1,0,0,2,24,95,723,Fail
DDD,2013-Oct,389362,F,South West Region,Lower Than A Level,60-70%,35-55,N,1,108,7,0,2,0,0,468,0,378,0,27,150,0,157,0,0,0,1,37,115,1336,Fail
